96,1,54
96,2,87
96,3,61
96,4,51
96,5,46
96,6,42
96,7,93
96,8,71
96,9,23
96,10,111
96,11,157
96,12,37
96,13,1
96,14,73
96,15,31
96,16,151
96,17,141
96,18,11
96,19,116
96,20,101
96,21,207
96,22,13
96,23,152
96,24,191
96,25,121
96,26,131
96,27,94
96,28,17
96,29,25
96,30,161
96,31,53
96,32,41
96,33,211
96,34,167
96,35,56
96,36,134
96,37,103
96,38,215
96,39,104
96,40,57
96,41,115
96,42,76
96,43,
96,44,113
96,45,201
96,46,143
96,47,74
96,48,64
96,49,63
96,50,205
96,51,86
96,52,221
96,53,181
96,54,81
96,55,125
96,56,26
96,57,91
96,58,117
96,59,6
96,60,4
96,61,85
96,62,124
96,63,32
96,64,7
96,65,203
96,66,171
96,67,142
96,68,34
96,69,83
96,70,146
96,71,172
96,72,154
96,73,225
96,74,162
96,75,153
96,76,233
96,77,105
96,78,194
96,79,165
96,80,77
96,81,55
96,82,163
96,83,212
96,84,92
96,85,132
96,86,237
96,87,246
96,88,127
96,89,106
96,90,166
96,91,182
96,92,183
96,93,213
96,94,66
96,95,195
96,96,112
96,97,47
96,98,43
96,99,185
96,100,75
96,101,44
96,102,22
96,103,96
96,104,35
96,105,36
96,106,173
96,107,2
96,108,14
96,109,82
96,110,206
96,111,231
96,112,216
96,113,122
96,114,222
96,115,214
96,116,135
96,117,21
96,118,234
96,119,136
96,120,156
96,121,144
96,122,15
96,123,24
96,124,16
96,125,3
96,126,5
96,127,204
96,128,178
96,129,133
96,130,243
96,131,114
96,132,217
